id,symptoms,preferences,iso_e_super,hedione,galaxolide,ambroxan,linalool,limonene,geraniol,vanillin,ethanol
433,nausea,"sweet,citrus",0.028451412869679473,0.05773985661059616,0.008433820623515869,0.04246719836455472,0.06557394575439805,0.07723460321053835,0.06385456921108393,0.059445852757849596,0.5967987405977838
434,"sinus,skin,breathing","citrus,floral,sweet",0.044722047076676506,0.0767270189610989,0.09646703415624752,0.043385111662614835,0.08583339977259703,0.012790386526918667,0.08053027313074107,0.06977758081034499,0.48976714790276044
435,breathing,"woody,fresh",0.0795151470261683,0.038475860063295446,0.09004240008708311,0.04873181375400534,0.09247949159385235,0.09283731934810112,0.0688995489647476,0.08972584669710736,0.3992925724656393
436,,"floral,sweet,citrus",0.039590273637165746,0.09856221801373631,0.10960950786472014,0.03589875111856533,0.07992572879741038,0.08446334683227065,0.016581985151695903,0.01929377876645446,0.516074409817981
437,,floral,0.06468134140163598,0.10789077035539645,0.10422300914968438,0.0482469352936481,0.009941880763204127,0.06081433382711318,0.07375700404145902,0.062248867040797934,0.4681958581270609
438,,floral,0.08146623649478038,0.04899449432995967,0.040756321502809834,0.050862885750845896,0.07371666425190732,0.09463644004046363,0.061775631403961626,0.032648140814222994,0.5151431854110486
439,"headache,skin",fresh,0.08531096024817543,0.05294321864554558,0.032786633619187266,0.12708754301845815,0.009187414737329843,0.025193078815653584,0.017954950255352608,0.08248554910562732,0.5670506515546703
440,,citrus,0.03496582007980265,0.04681207182075681,0.09949485380640255,0.032341905234842004,0.024346158165587047,0.09694489870522326,0.047167019319171166,0.08705180023017683,0.5308754726380376
441,"headache,breathing","floral,citrus,fresh",0.07541136523510075,0.09335857739219251,0.03795589074975927,0.1029592409330543,0.09800782159211423,0.06204365801937775,0.05363784635742279,0.008354277406691707,0.46827132231428664
442,nausea,"floral,fresh",0.02594289699682085,0.08983927496522931,0.04649060849570242,0.04373771149918277,0.014815642719858713,0.07360246859882359,0.09899382543477152,0.05248524419578451,0.5540923270938264
443,"headache,breathing,skin","woody,fresh",0.09703061618862427,0.014492645088939432,0.04523438338145811,0.00848351071618317,0.053848705860425485,0.06399182319831659,0.09930470637508322,0.10852752730604967,0.5090860818849201
444,"breathing,headache","citrus,sweet",0.08573163194542024,0.038621041723828006,0.10526222289129226,0.030401071772513444,0.0759441986231447,0.08185036002564747,0.07513805854682905,0.025893866189474767,0.48115754828185
445,"headache,sinus,breathing","floral,fresh",0.0828915503516214,0.012961956467440364,0.05645425502579933,0.12061727191565622,0.07617931898553221,0.033698002372674174,0.056309129096408735,0.029948043001911766,0.5309404727829559
446,"breathing,skin","citrus,sweet",0.07379997075829806,0.016191426201902788,0.11180959614762165,0.04887701030180887,0.06578642335548421,0.03126523678104154,0.04679892528023926,0.03348562418906963,0.571985786984534
447,,"woody,citrus,sweet",0.05232174110224248,0.03890014913884739,0.08217413876322789,0.05401957647042088,0.034925775290897125,0.0651111087184257,0.08597522497392572,0.041987769141270746,0.544584516400742
448,,sweet,0.03510491206359115,0.09726379887258814,0.03645191396190827,0.022743738828891663,0.10144939791646296,0.0639994834880291,0.08156629912068687,0.02289325041691412,0.5385272053309277
449,breathing,"floral,woody,sweet",0.04114734719321374,0.04762936834723726,0.07589320342444975,0.09063352855113724,0.036601628807426706,0.06292768458339909,0.047140300165649004,0.026928333534306546,0.5710986053931807
450,,citrus,0.049223683855694166,0.07138727405183012,0.04280864835530264,0.08660669899907783,0.06425676047115592,0.08973268041729292,0.07084155227660906,0.0853659497031362,0.4397767518699011
451,sinus,floral,0.09844344761028513,0.0434949602982364,0.06660385428514327,0.06797946507346624,0.04241140164446615,0.01386318431521527,0.08980652974492039,0.042244163966698646,0.5351529930615685
452,,"floral,fresh",0.046633767257935436,0.09506454459622458,0.08952772547533248,0.08881876197198513,0.058016632344943586,0.07432628256261492,0.03503066357467337,0.05553324675464083,0.4570483754616496
453,,"floral,citrus",0.058404350932706864,0.07181097095762465,0.04125328696294913,0.02763477915004901,0.032004413214332186,0.09306710039859425,0.09013444827256141,0.08238322465105401,0.5033074254601284
454,"sinus,skin,nausea","citrus,woody,sweet",0.08831713085515427,0.05747176360774175,0.04040313117284961,0.095622262282734,0.035756856139383314,0.07795020074614498,0.028241067815561918,0.029603511300050806,0.5466340760803794
455,"skin,nausea","floral,woody,sweet",0.06034941525739293,0.05033923394750286,0.08589065945152287,0.06776444008273697,0.05939944822696562,0.05678254596463173,0.07513700247642165,0.08408449873041765,0.4602527558624077
456,"headache,nausea","sweet,floral,woody",0.013739816848373944,0.03396662699862946,0.07946336247969618,0.04860470228197789,0.0931873932391434,0.057066663741026744,0.06818218936799962,0.0726658835416443,0.5331233615015085
457,"skin,sinus","citrus,fresh",0.05048124293083375,0.03160617082895484,0.03192515479594466,0.09514952025216723,0.1037537917273226,0.05624599686898074,0.06643436850154509,0.10049350447523978,0.46391024961901123
458,,floral,0.0749304739188623,0.01627567537702501,0.03654619576166343,0.053457309228945336,0.08355132586921275,0.02099385432499804,0.04710266745253133,0.11445593492279169,0.5526865631439701
459,,sweet,0.02170471160117905,0.038149571187063296,0.011490017489452744,0.055250995598292926,0.10603813324854862,0.06526049832724903,0.06771427610090244,0.04465117710933284,0.589740619337979
460,headache,"floral,sweet",0.12279969382168572,0.01601521799925766,0.06085348656352167,0.03719068807111766,0.08761533363052768,0.11260247206261721,0.010833365114579665,0.02242919748313426,0.5296605452535585
461,skin,floral,0.01215019480943862,0.029658554717878226,0.021672813792169728,0.10027956638664595,0.1016363114852006,0.06553845989358495,0.08869695289718568,0.08581601987898724,0.49455112613890895
462,"nausea,sinus,headache",fresh,0.0967944713734532,0.021042612625189118,0.09551992450590889,0.05294905475171791,0.10122410850263909,0.07952372740792917,0.04267488338376153,0.10082465083745772,0.40944656661194345
463,skin,floral,0.013907280792949835,0.0433415880609611,0.07377523281198844,0.019086452645604268,0.13285276759424527,0.06925449785674125,0.05262991525755232,0.036161301636481166,0.5589909633434762
464,"nausea,breathing","woody,sweet",0.052034037229280225,0.06701267199880857,0.06482242114534695,0.07927325414782228,0.03204100857140596,0.09906856221047541,0.06961476281008618,0.014567836408499056,0.5215654454782753
465,nausea,"floral,citrus,woody",0.03202310676276304,0.09105909788517288,0.10741455215327866,0.013866453046083227,0.044409821660492725,0.06463441940754217,0.050834574547972,0.06582695979413214,0.5299310147425632
466,"skin,breathing",sweet,0.08838107612988844,0.042735006910852906,0.07442002046546797,0.07796275857196812,0.049563658795578405,0.01544619550550373,0.07511026710176,0.06337634935979013,0.5130046671591904
467,"nausea,headache",sweet,0.04785669027760295,0.08437566217844598,0.06947588868251493,0.10104116772599743,0.056704027423935426,0.008425072720319081,0.08412079317064246,0.04985181673022555,0.49814888109031613
468,"sinus,skin",fresh,0.044349087065352295,0.11197436059099203,0.07346270499061047,0.0828913427533135,0.03635519670105626,0.04240813470627971,0.03681851431033182,0.09256329272244576,0.47917736615961815
469,"breathing,headache,nausea",sweet,0.06378743278205504,0.08353019864769134,0.07724838963349127,0.05542477462869689,0.04763403672829739,0.09251930896419108,0.06784425184824171,0.03224199092701736,0.47976961584031796
470,,"fresh,woody",0.030200607531332455,0.0721775549994482,0.05667955143593103,0.10972892544380378,0.015747573986820116,0.06448095378344208,0.0888587249139488,0.04090275531217954,0.5212233525930939
471,skin,"citrus,woody,floral",0.05331715360810302,0.09451734486379657,0.06865950207492393,0.06411753184417308,0.0563373563448937,0.07697951404145918,0.028330168128320114,0.0310466301564197,0.5266947989379107
472,"headache,sinus","woody,citrus,fresh",0.03282940620165248,0.09992794229760155,0.08755693832365499,0.035504639832641516,0.04395296403589903,0.08041747256297961,0.024464693577008693,0.10394381845253244,0.49140212471602973
473,sinus,"woody,floral",0.03596990325706175,0.06769285510484276,0.07670048118368712,0.012427803437397942,0.07373562496334618,0.017009589940505724,0.012708043760387824,0.053701921806947064,0.6500537765458236
474,"breathing,skin,sinus","woody,citrus,sweet",0.04342090148968084,0.08750034551887309,0.032990777256442574,0.009505842392929004,0.09552118757697407,0.06784560957414867,0.012001296711000052,0.020836754994960783,0.630377284484991
475,"nausea,headache","floral,woody,sweet",0.05656781475026411,0.05532881376309252,0.021916294560499164,0.05082700735957028,0.09509512770171377,0.08036332254550922,0.06860190698042658,0.08826890896149522,0.4830308033774291
476,"breathing,nausea",citrus,0.11947831384625257,0.07355533979523042,0.020635551335735643,0.06198276029545068,0.018131358069440544,0.07532533107844311,0.042080461478987856,0.053804643392858,0.5350062407076012
477,"sinus,skin","sweet,fresh,citrus",0.0462217587550683,0.02742650802259502,0.09974402392773728,0.06518966903673505,0.07853481960863609,0.0549326075436065,0.09698081921640248,0.010837330759686981,0.5201324631295323
478,nausea,"floral,woody,citrus",0.015213380852742755,0.06493400332491696,0.11207950585114691,0.09832802407804059,0.06973578405720618,0.039977816607337374,0.008339318711377802,0.10590354662863188,0.48548861988859954
479,"nausea,sinus,headache","woody,sweet",0.07627319745162829,0.06502817211342599,0.07006750184449297,0.01851621928377683,0.027424144901665073,0.0977441847531744,0.07089773352666794,0.01819305943265372,0.5558557866925148
480,"nausea,skin",fresh,0.026830323686720028,0.024854592886018732,0.020502332690653206,0.01836000052915582,0.09182525596639504,0.015405653143236362,0.06015541637081205,0.13846220788773864,0.6036042168392701
481,sinus,"floral,woody",0.07268724114398854,0.01313198499393172,0.07540800596042536,0.07068245878416819,0.0922824348591158,0.06210728282600238,0.10609294992948096,0.03348665312626003,0.4741209883766271
482,,"woody,fresh",0.011979150903772693,0.10560483897408414,0.018189520485548456,0.09097138621669384,0.09675792811481848,0.0517059537656962,0.08113926749962938,0.10747323975229466,0.4361787142874622
483,"nausea,skin","fresh,floral,sweet",0.04330326862172615,0.06203052483753308,0.06266039553729538,0.024511860405353414,0.057116341143782196,0.031975498279614246,0.07104048953641409,0.07970135554492945,0.567660266093352
484,skin,fresh,0.06238722868682649,0.11096060260328176,0.05074067695698939,0.06751901393242986,0.05263507217373444,0.06427616031336188,0.019560766954198054,0.07885115006731812,0.49306932831185996
485,,"sweet,floral,fresh",0.05855445468958917,0.01779675202280859,0.07945486788102749,0.09339057383308193,0.09026321027938555,0.019740497124658144,0.07284015605522765,0.08531719614282139,0.4826422919714001
486,headache,"woody,fresh",0.039718684577900655,0.09832610812269538,0.012456434451723517,0.08093422423018015,0.10945392505430536,0.04370124761440088,0.07967047285993731,0.07709193392530654,0.45864696916355013
487,sinus,"woody,floral,sweet",0.08852617417984879,0.07661890506704891,0.06059103906306214,0.032862252672827455,0.021233117416565476,0.1041718741551456,0.07580252576910046,0.019950598427568928,0.5202435132488323
488,"skin,headache,sinus","fresh,sweet,floral",0.061471285362930804,0.0822137855984768,0.06245293265817157,0.06420025589224071,0.09290373910333226,0.09299104777580271,0.02059974353510208,0.018535070479688453,0.5046321395942547
489,,"floral,sweet",0.07739156499332618,0.06089949285016712,0.011307366655989982,0.09659325252364587,0.05573608621807304,0.042578937935581776,0.016912413438827677,0.09954271163722364,0.5390381737471647
490,"breathing,headache,nausea",fresh,0.08541436336501251,0.03605485195060513,0.03806408152860608,0.0694747007287761,0.09842724094591568,0.09734270485288138,0.06814520399182795,0.01849609709796921,0.48858075553840596
491,,"floral,woody,fresh",0.04896822766065795,0.0884403861409803,0.0786330478890167,0.03949500162290768,0.08058878261087855,0.0656615041054672,0.07252012522423473,0.07463539208425145,0.4510575326616055
492,"headache,sinus,skin",woody,0.013891221931045045,0.030538454128197223,0.08314782839615667,0.07827997474413784,0.09289111130176955,0.07795903029670254,0.048230826800636686,0.08419519947514084,0.49086635292621367
493,,"floral,fresh",0.03969210006974427,0.07230535190332234,0.07052422330348193,0.09157732502424386,0.0424841479062169,0.04233881548972346,0.07880923390850687,0.08932134866331624,0.4729474537314441
494,"nausea,skin,sinus","citrus,woody",0.03556530777200171,0.053685175727934846,0.010585796658690716,0.09794681446950346,0.0407758120343488,0.08013430332263095,0.07725438135709338,0.05620066895852582,0.5478517396992703
495,"headache,skin,nausea","woody,fresh,floral",0.031796945778969216,0.06098714411756,0.09483405634693905,0.063323786569732,0.0462836742286895,0.05729910147403611,0.012012916259119866,0.10745148619596373,0.5260108890289906
496,breathing,fresh,0.10740122904259257,0.07379761548001458,0.026343569480140376,0.03527309567464182,0.023773708631899225,0.05469262846711121,0.041974287576742694,0.05953501245512401,0.5772088531917335
497,"headache,nausea","fresh,woody,citrus",0.05029680121983129,0.04863556520683367,0.07862493552798214,0.08194760810926219,0.013985564810126751,0.06430598604074474,0.07091277171275927,0.10383998729430674,0.4874507800781532
498,sinus,fresh,0.06462232326638863,0.08842757167463079,0.07130299469552306,0.032118078029329804,0.023958676900658792,0.09962742210983773,0.020689311590836184,0.0799463296185382,0.5193072921142567
499,,fresh,0.06407312740961686,0.08733966850205384,0.035751212269645026,0.06880201982628625,0.01794569605058236,0.06052174161659703,0.04322471719116796,0.09861464693572661,0.523727170198324
500,,"sweet,citrus,woody",0.11679644216634419,0.11387100541618085,0.056303379301212056,0.03210447301015523,0.07740678711970529,0.01215802152818818,0.059690058027648527,0.030899195648157705,0.500770637782408
